User,Time,Content
,,"读完了这本书，感觉翻译非常地道。我对译林这个系列情有独钟，打算边读边购，集齐全套，用以珍藏。另外看到有朋友评论说这个系列的书中会突然冒出黑体字，是印刷有误。其实这个应该不是印刷错误，是个别词原著中作者使用了拉丁语等，而译者在此标出的。正如雨果书中所说的：“...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        黑夜沉沉，没有一点星光。肯定有一个展开双翼的大天使，站在黑暗中等待这颗灵魂。 人世承担不了这样纯洁的灵魂，所以冉阿让去了天堂。 苦难是冉阿让的一生。从小就是个苦孩子，努力赚钱养家却还是无能为力，饿急了偷了块面包就被投入牢笼做几十年的苦役犯，出来以后更是无处生...

                         (展开)"
,,"冉阿让由于饥饿过度偷了一个面包，使他在监牢里度过了黑暗的19年。出狱后，他受到人们的歧视，没有人理会他，就这样，冉阿让已经绝望了，但是奇迹出现了，一位善良的主教用他仁慈的心改变了冉阿让的后半生。 要以一颗真诚的心去对待所有人，要相信他人，这样你才能得到别人的信...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        法国著名作家雨果的著作《悲惨世界》是讲述主人公冉·阿让为了家人生存偷了一片面包，被判五年苦役，为了逃离艰苦的监狱生活试图越狱，被捉到后还加判了14年的苦役。带着苦役犯这个罪名出狱后，冉·阿让基于巧合被一个好心的主教救助，可他反而趁夜迪涅主教的银器偷走了还伤害...

                         (展开)"
,,"《悲惨世界》向读者展现的是一个浩瀚的世界。以人性的善恶、物质与精神、社会思想发展为主线。展现了军事、经济、爱情、共和、人性、教育、刑法审判制度、革命、法律、城市规划、友谊、青春、警务执法、宗教、社会基本制度、阶层、恋爱…全书气势如诗词排比般恢弘，处处比喻生...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        文中出现了很多人物给予我很深的印象，比如福来主教，他可以说是善良的化身，他的宽容和仁爱让冉阿让觉醒，并走上了救赎的道路。雨果的仁爱思想在他和冉阿让的身上很好的体现。 冉阿让在被福来主教感化之后，先是做了市长。为了救一个被冤枉的人，承认了自己苦役犯的身份，再次...

                         (展开)"
,,"小时候读过缩写版的悲惨世界，高中老师特意要求买了郑克鲁的译本，一个暑假嗑下来。（虽然现在已经不记得很多了） 上学期城规原理课看《城市的远见》，法国那集特意讲了下水道，蔚为震撼。倒是一直记得雨果说下水道是一个城市的良心，能把市政工程做的如此规模庞大且运作良好，...

                         (展开)"
,,"作者借冉阿让的故事，歌颂了人性的善良与纯真,鞭挞了统治阶级和上流社会的相互倾压的丑恶现象。向我们展现了一个人的悲惨人生以及对悲惨的社会的控诉。将人性的真善美的演绎的淋漓尽致，同时也将那些虚伪丑陋的嘴脸和人心黑暗的一面暴露无遗。他呼吁人们用和平的方式来解决问题...

                         (展开)"
,,"在面对着穷困潦倒、世态炎凉时，社会将会出现两种人：一种是卑微低劣的人。这类人会受到金钱和权利的蒙蔽；另一种保存着高尚情操的人。具有高尚情操的人仿佛就是这个世界的一道阳光，照亮人们的内心。雨果在《悲惨世界》中将这两种人表现得淋淋尽致，也让读者感受到了人性的力...

                         (展开)"
,,"读雨果《悲惨世界》 2019.03.18 法国大作家雨果《悲惨世界》1-5册，2019年第16-20读物。1992年6月人民文学出版社出版，至2016年12月已经是31次印刷。2018年由三卷本改成五卷本，132.2万字，1441页。这属于名著名译系列，译者是 李丹 、 方于 。 我喜欢五卷本，大小厚薄适宜，拿...

                         (展开)"
,,"社会的痛苦开始不限年龄了。 直到读到这一句话，我才刚开始明白作者雨果那广阔的人文主义情怀。在这一部经常引经上帝据典耶稣的故事里，最耀眼的时刻和人物，往往上帝都是作为旁观者或陪衬品，在一旁静静欣赏自己创造的物种沉沦，崛起，升华。 有一种比海洋更宏大的景象，那就...

                         (展开)"
,,"如果说在雨果笔下冉阿让一点点在悲惨的旧世界中从一名苦役犯升华到至善至美的圣人的话，也只能算是一个执昧的、苦行僧似的圣人吧。总是有一股莫名从天而降无法违抗、既崇高又盲目的道德感在他心里永远摆在第一，给心灵绑上十分沉重的枷锁。偷个面包监狱出来遇上同样至善化身的...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        啊。悲惨世界对于我的意义哪是140个字能说清的！只有上帝知道，十年前我从我父亲那听到的第一段悲惨世界的故事时的震惊：一位小偷，偷了一个主教家的银器，主教非但没有惩罚他把他抓到监狱里，反而说“那是我送给他的”。我不知道各位是怎么想的，反正对于我来说，对于只有八岁...

                         (展开)"
,,"《悲惨世界》今天终于看完了，多用了两天的时间，暂且算两天吧，因为现在是凌晨一点过。对于这样一本能给自己带来冲击的书，多用几天时间又算什么。 最后的结局很震撼，可以说冉阿让的性格和经历和我妈有很多重叠的地方，善良，命运多舛，坚强，固执，把自己所有的爱都献给了子...

                         (展开)"
,,"主人公冉·阿让原是个诚实的工人，一直帮助穷困的姐姐抚养七个可怜的孩子。有一年冬天，他找不到工作，为了不让孩子饿死，他只得去偷了一块面包，因此被判处五年徒刑。在服刑期间，冉·阿让因不堪忍受狱中之苦四次逃跑，但最终都没有成功，刑期也从五年加到了十九年。假释出狱...

                         (展开)"
,,"世界从走向光明之前从来都是阴暗晦涩与微光相交替着，冉阿让因为偷窃一条面包而入狱，而此时的正人君子正站在法律的制高点上，用道德去指责着一切，正如沙威代表的正义，他坚信法律是正确的，苦役犯永远都是错误的，邪恶的，无论他的过去与未来是个什么样的人，只要他盖上了苦...

                         (展开)"
,,"显而易见，冉阿让是善良并正直的，可他也是不自由的，苦役犯的身份束缚了他一生，虽然他获得了财富和人身自由，可因为曾经是苦役犯这个身份，整个社会在排斥他，沙威也在追捕于他，就因为他抢了五十个苏，可这又算得了什么呢，就因为他抢了钱，我相信这个世界上，像冉阿让这样...

                         (展开)"
,,"庆幸自己，在高三备战高考的时候，看了这部100多万字的书，当时我是走到哪儿，拿到哪儿，书面又是红色的，同学老师都说我抱着本圣经。读书大概花了5个月，时间真的很长，我是逐字阅读的，读的很认真，我发现阅读的时间越长，你体会到的真实性就越高，你就越能和小说的内容产生...

                         (展开)"
,,"曾经我看到过一个问题，如果你流落孤岛，只能有三本书陪伴你，你会选择哪本书，我十分确信，这三本其中有一本就是《悲惨世界》。这本书有趣，可以轻易的让人轻易地沉溺其中。这本书纯真，残忍如沙威、阴狠如德纳第，也不过是权力、金钱的象征。这本书温暖，落难的人得到救赎，...

                         (展开)"
